time,latitude,longitude,depth,Temperature,CTD_Salinity,Salinity,Sigma_theta,Oxygen_1,CO2,Alkalinity,TOC,POC,PON,TN,NO3_plus_NO2,NO2,PO4,Silicate,Bact_Enum
UTC,degrees_north,degrees_east,m,degrees Celsius ( \u00b0C),dimensionless,dimensionless,kilograms per cubic meter (kg/m^3),micromoles per kilogram (umol/kg),micromoles per kilogram (umol/kg),microequivalents,micromoles per kilogram (umol/kg),micrograms per kilogram (ug/kg),micrograms per kilogram (ug/kg),micromoles per kilogram (umol/kg),micromoles per kilogram (umol/kg),micromoles per kilogram (umol/kg),micromoles per kilogram (umol/kg),micromoles per kilogram (umol/kg),cells times 10^8 per kilogram
2017-04-09T18:09:00Z,31.668,-64.162,601.1,16.065,36.176,36.177,26.665,177.2,2144.0,2373.3,43.8,4.25,1.08,11.4,9.93,0.0,0.24,3.73,1.1
2017-04-09T18:09:00Z,31.668,-64.162,699.4,14.02,35.838,35.843,26.858,165.9,2158.2,2355.9,42.8,4.4,1.04,15.4,13.65,0.205,0.77,5.51,0.9
2017-04-09T18:09:00Z,31.668,-64.162,799.3,12.188,35.568,35.569,27.02,155.3,2173.0,2341.3,43.9,3.47,1.08,19.7,18.56,0.0,0.55,8.89,0.9
2017-04-10T15:34:00Z,31.641,-64.189,2.5,20.454,36.74,36.737,25.971,225.0,2088.9,2406.7,51.6,27.8,4.83,2.5,0.0,0.0,0.0,0.96,4.4
2017-04-10T15:34:00Z,31.641,-64.189,9.9,20.458,36.74,36.739,25.971,223.5,2088.5,2407.8,57.7,28.37,4.65,2.0,0.0,0.0,0.0,0.92,4.3
2017-04-10T15:34:00Z,31.641,-64.189,19.5,20.448,36.74,36.742,25.974,224.0,2087.7,2408.1,58.4,24.96,4.43,3.6,0.0,0.0,0.0,0.98,4.8
2017-04-10T15:34:00Z,31.641,-64.189,39.6,20.405,36.737,36.737,25.985,223.7,2087.1,2406.7,52.1,30.16,5.28,3.0,0.0,0.0,0.0,0.88,3.9
2017-04-10T15:34:00Z,31.641,-64.189,60.6,20.214,36.727,36.724,26.029,223.4,2088.1,2405.5,45.0,25.5,4.94,2.1,0.0,0.0,0.0,0.89,4.0
2017-04-10T15:34:00Z,31.641,-64.189,80.1,19.999,36.693,36.688,26.062,217.7,2092.0,2402.3,56.1,19.24,4.03,3.0,0.46,0.137,0.0,0.94,3.8
2017-04-10T15:34:00Z,31.641,-64.189,101.8,19.994,36.697,36.7,26.067,220.3,2092.0,2409.6,54.7,21.84,4.43,2.7,0.26,0.098,0.0,0.94,3.8
2017-04-10T15:34:00Z,31.641,-64.189,119.3,19.945,36.691,36.69,26.076,219.2,2094.8,2412.2,47.7,18.9,4.03,2.6,0.41,0.137,0.0,0.92,3.7
2017-04-10T15:34:00Z,31.641,-64.189,139.0,19.77,36.644,36.645,26.088,212.0,2097.3,2401.3,45.4,12.08,2.02,2.3,1.08,0.068,0.0,1.0,3.0
2017-04-10T15:34:00Z,31.641,-64.189,160.5,19.732,36.641,36.64,26.097,213.9,2097.0,2399.3,52.7,15.08,2.48,3.2,1.04,0.068,0.0,0.99,2.8
2017-04-10T15:34:00Z,31.641,-64.189,200.4,19.673,36.644,36.643,26.117,219.5,2094.4,2399.8,49.0,9.84,1.73,2.7,0.88,0.059,0.0,1.04,2.8
2017-04-10T15:34:00Z,31.641,-64.189,251.5,19.345,36.594,36.595,26.167,202.7,2109.9,2404.5,41.8,8.48,1.34,3.5,2.25,0.0,0.09,1.2,2.1
2017-05-09T17:19:00Z,31.666,-64.159,800.7,12.02,35.55,35.549,27.039,153.8,2174.9,2341.7,43.6,12.87,0.43,21.0,18.8,0.0,0.59,9.18,1.0
2017-05-09T17:19:00Z,31.666,-64.159,899.2,9.754,35.263,35.263,27.222,142.8,2191.3,2326.3,43.9,13.03,2.38,26.4,23.5,0.0,0.91,13.64,1.0
2017-05-09T17:19:00Z,31.666,-64.159,1002.1,7.979,35.16,35.161,27.423,169.2,2191.9,2337.9,41.4,9.44,1.28,24.1,22.61,0.0,1.44,14.06,1.0
2017-05-10T16:19:00Z,31.651,-64.108,4.2,23.187,36.834,36.835,25.274,216.4,2086.0,2415.1,60.7,25.11,3.81,3.6,0.0,0.0,0.0,0.89,4.3
2017-05-10T16:19:00Z,31.651,-64.108,9.6,22.77,36.826,36.825,25.389,215.8,2082.8,2412.5,63.2,29.38,4.58,1.8,0.0,0.0,0.0,0.88,3.9
2017-05-10T16:19:00Z,31.651,-64.108,19.7,22.724,36.825,36.825,25.403,216.2,2082.6,2412.3,62.5,34.49,4.04,1.5,0.0,0.0,0.0,0.88,3.8
2017-05-10T16:19:00Z,31.651,-64.108,60.5,21.403,36.785,36.785,25.749,219.9,2083.5,2412.4,61.9,37.88,2.65,1.9,0.0,0.0,0.0,0.86,5.4
2017-05-10T16:19:00Z,31.651,-64.108,80.4,21.019,36.785,36.784,25.856,218.9,2087.6,2409.5,61.4,36.33,4.58,2.2,0.0,0.0,0.0,0.85,4.6
2017-05-10T16:19:00Z,31.651,-64.108,100.0,20.66,36.731,36.732,25.914,207.7,2093.6,2409.9,55.1,34.78,4.75,2.5,0.32,0.029,0.0,0.84,3.6
2017-05-10T16:19:00Z,31.651,-64.108,119.6,20.25,36.684,36.684,25.99,204.5,2095.0,2406.8,51.9,23.77,3.98,3.7,0.67,0.039,0.0,0.92,3.5
2017-05-10T16:19:00Z,31.651,-64.108,159.7,19.87,36.662,36.66,26.076,216.0,2095.6,2401.7,55.8,27.03,1.99,3.5,0.75,0.088,0.0,0.83,4.7
2017-05-10T16:19:00Z,31.651,-64.108,200.5,19.643,36.645,36.645,26.125,218.2,2093.3,2401.5,53.8,21.03,3.26,4.1,0.97,0.0,0.0,1.0,2.7
2017-05-10T16:19:00Z,31.651,-64.108,251.4,19.318,36.608,36.606,26.184,205.0,2105.2,2398.4,52.0,15.91,2.21,4.2,2.07,0.0,0.04,1.16,2.1
2017-05-10T20:43:00Z,31.65,-64.075,601.4,16.003,36.174,36.175,26.678,174.7,2141.9,2373.4,42.6,10.7,1.28,10.8,9.83,0.0,0.25,3.55,0.9
2017-06-13T17:19:00Z,31.666,-64.167,603.2,15.458,36.077,36.079,26.727,176.0,2148.9,2377.4,46.8,19.85,0.66,12.4,10.9,0.0,0.33,4.17,1.1
2017-06-13T17:19:00Z,31.666,-64.167,798.5,11.173,35.447,35.446,27.116,149.7,2180.1,2349.8,39.8,15.99,1.93,19.3,20.33,0.0,1.21,10.63,0.9
2017-06-13T17:19:00Z,31.666,-64.167,900.2,9.091,35.225,35.227,27.301,150.7,2190.7,2327.9,47.7,17.97,2.26,24.6,23.03,0.0,0.64,13.6,0.8
2017-06-13T17:19:00Z,31.666,-64.167,998.2,7.448,35.133,35.132,27.478,175.0,2191.5,2323.5,44.1,13.41,1.6,23.9,22.51,0.0,1.4,14.54,0.8
2017-06-14T17:19:00Z,31.649,-64.147,60.2,20.724,36.713,36.713,25.881,217.9,2081.9,2409.0,58.5,46.68,3.56,2.8,0.0,0.0,0.0,0.73,7.0
2017-07-18T17:04:00Z,31.667,-64.167,804.2,10.655,35.362,35.361,27.143,141.6,2185.9,2331.5,42.9,8.18,0.53,23.5,22.18,0.029,0.67,12.12,0.9
2017-07-19T16:07:00Z,31.661,-64.134,9.5,27.929,36.589,36.594,23.615,200.1,2055.6,2392.2,64.7,31.29,3.96,1.8,0.0,0.0,0.0,0.39,6.2
2017-07-19T16:07:00Z,31.661,-64.134,160.8,19.442,36.646,36.643,26.177,217.8,2102.7,2398.4,51.0,16.46,2.31,3.8,1.44,0.0,0.07,0.61,2.7
2017-07-19T21:40:00Z,31.642,-64.138,599.2,15.576,36.087,36.09,26.708,176.3,2146.3,2368.3,46.6,13.06,2.31,11.4,9.97,0.078,0.53,3.85,1.2
2017-08-16T15:31:00Z,31.676,-64.169,20.0,28.979,36.829,36.83,23.447,197.7,2068.9,2417.3,67.4,36.37,2.72,1.6,0.0,0.254,0.0,0.81,5.7
2017-08-16T15:31:00Z,31.676,-64.169,160.3,19.473,36.631,36.628,26.157,208.0,2111.2,2404.6,51.7,13.86,0.0,4.2,1.58,0.234,0.08,1.14,2.2
2017-09-12T19:10:00Z,31.677,-64.172,600.8,16.048,36.161,36.163,26.657,180.4,2143.2,2376.5,49.8,21.85,2.72,10.3,9.67,0.0,0.31,3.58,1.9
2017-09-12T19:10:00Z,31.677,-64.172,695.8,14.0,35.829,35.829,26.855,160.6,2165.4,2359.4,46.6,14.68,0.43,17.3,14.89,0.0,0.49,6.27,1.6
2017-09-12T19:10:00Z,31.677,-64.172,800.7,11.395,35.46,35.465,27.086,147.6,2180.5,2339.8,46.6,11.67,0.21,23.9,20.51,0.0,0.71,10.42,1.5
2017-09-12T19:10:00Z,31.677,-64.172,907.2,9.133,35.227,35.226,27.296,150.9,2191.5,2327.8,45.9,13.18,0.54,27.0,23.25,0.0,1.02,13.64,1.0
2017-09-12T19:10:00Z,31.677,-64.172,1001.7,7.447,35.137,35.138,27.482,175.8,2185.2,2322.5,43.4,12.87,1.6,23.2,22.59,0.0,0.75,14.34,1.0
2017-10-19T07:33:00Z,31.666,-64.169,699.9,13.516,35.759,35.759,26.901,158.7,2164.6,2354.5,45.7,14.84,2.51,15.6,15.84,0.0,0.5,6.97,0.5
2017-10-19T07:33:00Z,31.666,-64.169,797.3,10.929,35.392,35.392,27.118,140.6,2185.4,2337.4,42.7,14.29,2.96,23.5,21.9,0.0,0.81,11.81,0.7
2017-10-19T07:33:00Z,31.666,-64.169,897.6,8.644,35.19,35.189,27.344,157.4,2185.8,2328.7,42.3,12.45,2.08,25.1,22.97,0.0,0.93,13.98,0.8
2017-10-19T07:33:00Z,31.666,-64.169,1000.7,6.927,35.121,35.121,27.542,189.1,2185.6,2325.2,43.1,10.34,0.58,23.3,21.53,0.0,0.71,13.9,0.6
2017-11-17T19:05:00Z,31.668,-64.17,600.7,16.246,36.198,36.199,26.64,176.1,2147.8,2387.5,45.6,9.78,0.74,10.9,9.73,0.0,0.5,3.53,0.9
2017-11-17T19:05:00Z,31.668,-64.17,702.0,14.342,35.887,35.89,26.828,158.8,2162.0,2359.7,43.6,8.47,0.74,15.1,14.52,0.0,0.46,5.94,1.0
2017-11-17T19:05:00Z,31.668,-64.17,802.8,11.738,35.502,35.506,27.055,146.7,2176.4,2343.8,42.6,9.11,0.91,22.4,20.05,0.0,1.2,9.98,1.0
2017-11-17T19:05:00Z,31.668,-64.17,1000.8,7.485,35.13,35.13,27.471,174.8,2180.5,2325.3,42.2,12.29,0.94,22.9,22.82,0.0,1.37,14.26,0.9
2017-12-12T18:20:00Z,31.665,-64.165,699.6,13.546,35.758,35.759,26.894,160.8,2165.0,2353.8,45.2,6.08,0.44,16.9,15.71,0.0,0.62,6.75,1.0
2017-12-12T18:20:00Z,31.665,-64.165,799.0,11.154,35.436,35.437,27.111,149.1,2172.9,2331.7,43.4,6.96,0.57,22.5,20.72,0.0,0.8,10.71,0.9
2018-01-15T18:05:00Z,31.668,-64.164,602.9,16.695,36.276,36.285,26.596,175.9,2140.8,2377.5,44.9,14.2,1.13,10.0,8.89,0.0,0.48,3.18,1.0
2018-01-16T16:35:00Z,31.707,-64.156,140.2,20.857,36.7,36.701,25.839,213.3,2083.4,2404.0,54.0,15.22,1.94,4.2,0.35,0.127,0.0,0.8,4.9
2018-02-10T19:15:00Z,31.669,-64.158,604.1,14.314,35.883,35.885,26.827,165.6,2156.0,2359.5,51.6,10.39,0.79,16.3,13.6,0.0,0.5,5.6,1.0
2018-02-10T19:15:00Z,31.669,-64.158,701.0,11.788,35.513,35.515,27.051,147.2,2177.0,2342.7,46.5,10.33,0.62,21.1,19.6,0.0,0.73,9.98,0.8
2018-02-10T19:15:00Z,31.669,-64.158,800.8,9.657,35.26,35.26,27.234,142.7,2191.5,2331.0,46.3,7.66,0.95,25.8,23.3,0.0,1.03,13.57,0.8
2018-02-10T19:15:00Z,31.669,-64.158,1002.0,6.551,35.111,35.112,27.585,198.3,2180.0,2322.1,43.4,5.54,0.75,23.1,20.78,0.0,0.76,13.7,0.7
2018-03-14T16:33:00Z,31.673,-64.161,299.0,17.637,36.427,36.429,26.472,191.1,2128.8,2388.6,46.1,7.19,1.04,7.9,5.73,0.0,0.23,2.03,1.0
2018-03-14T16:33:00Z,31.673,-64.161,403.4,16.166,36.187,36.19,26.642,179.0,2141.8,2374.0,43.8,7.4,0.85,11.3,9.4,0.0,0.37,3.46,1.0
2018-03-14T16:33:00Z,31.673,-64.161,497.0,14.189,35.856,35.858,26.829,174.1,2153.9,2356.4,44.7,5.61,0.81,14.4,13.09,0.0,0.74,5.42,1.0
2018-03-14T16:33:00Z,31.673,-64.161,601.7,11.989,35.541,35.542,27.031,151.5,2175.1,2343.1,43.0,5.47,0.64,20.7,18.95,0.0,1.13,9.37,1.1
2018-03-14T16:33:00Z,31.673,-64.161,699.5,9.725,35.269,35.268,27.227,144.1,2187.6,2328.1,42.6,5.07,0.44,24.0,23.18,0.0,1.43,13.4,0.9
2018-03-14T16:33:00Z,31.673,-64.161,803.2,7.939,35.169,35.169,27.432,168.8,2185.3,2323.3,40.4,2.6,0.49,24.6,22.46,0.0,1.4,14.03,0.8
2018-03-14T16:33:00Z,31.673,-64.161,903.5,6.632,35.125,35.125,27.584,193.7,2181.8,2323.6,41.2,5.88,0.77,23.6,21.29,0.0,1.35,14.27,0.6
2018-03-14T16:33:00Z,31.673,-64.161,1002.4,5.897,35.105,35.103,27.664,215.6,2175.4,2323.3,39.5,7.2,0.85,21.4,19.92,0.0,1.06,13.43,0.7
2018-03-15T12:15:00Z,31.653,-64.185,3.6,20.226,36.776,36.779,26.061,221.1,2092.8,2409.6,59.4,62.99,9.8,4.3,0.05,0.0,0.0,0.79,6.4
2018-03-25T21:05:00Z,31.67,-64.158,302.8,17.623,36.433,36.433,26.481,186.7,2129.7,2390.3,44.2,4.26,0.74,8.0,5.96,0.0,0.29,2.19,0.8
2018-03-25T21:05:00Z,31.67,-64.158,400.1,16.135,36.18,36.18,26.644,179.6,2142.3,2374.9,45.6,4.3,0.86,10.6,9.4,0.0,0.16,3.41,0.9
2018-04-13T13:19:00Z,31.669,-64.167,604.2,12.69,35.641,35.642,26.973,155.3,2169.1,2342.7,45.0,4.74,0.22,18.5,17.46,0.0,1.04,8.15,1.0
2018-04-13T13:19:00Z,31.669,-64.167,703.4,10.042,35.308,35.311,27.204,145.1,2184.7,2326.8,41.9,4.24,0.75,23.8,22.45,0.0,1.39,12.65,0.9
2018-04-13T13:19:00Z,31.669,-64.167,801.3,8.274,35.183,35.183,27.393,162.5,2186.4,2322.1,43.4,3.57,1.11,23.8,22.76,0.0,1.44,14.01,0.8
2018-04-13T13:19:00Z,31.669,-64.167,900.1,6.972,35.131,35.132,27.542,184.2,2183.2,2323.6,43.0,3.71,0.58,24.9,22.0,0.0,1.41,14.49,0.8
2018-04-13T13:19:00Z,31.669,-64.167,999.9,6.15,35.111,35.111,27.637,206.6,2178.5,2322.5,41.2,3.04,0.38,21.5,20.55,0.0,1.33,13.95,0.8
2018-04-14T14:34:00Z,31.675,-64.191,200.8,18.539,36.549,36.549,26.337,197.9,2119.1,2391.7,48.4,7.6,0.97,6.1,3.68,0.0,0.17,1.4,2.2
2018-04-26T17:33:00Z,31.757,-64.198,40.8,20.945,36.795,36.796,25.882,224.8,2093.6,2409.9,62.1,32.12,4.28,2.8,0.0,0.0,0.0,0.81,4.4
2018-04-26T17:33:00Z,31.757,-64.198,80.5,19.962,36.772,36.771,26.132,223.7,2093.8,2406.5,58.4,37.04,5.92,3.0,0.0,0.0,0.0,0.81,7.5
2018-04-26T17:33:00Z,31.757,-64.198,251.5,18.07,36.495,36.495,26.415,195.7,2125.2,2393.1,47.6,7.7,0.94,6.4,4.69,0.0,0.18,1.7,2.3
2018-05-23T17:08:00Z,31.664,-64.168,599.3,15.22,36.033,36.033,26.745,170.3,2155.2,2370.5,45.7,5.96,0.53,13.6,11.81,0.0,0.49,4.55,0.9
2018-05-23T17:08:00Z,31.664,-64.168,800.2,10.447,35.348,35.347,27.168,142.5,2186.2,2333.7,44.5,4.45,0.41,23.5,22.28,0.0,1.37,12.42,0.9
2018-05-23T17:08:00Z,31.664,-64.168,902.0,8.395,35.18,35.175,27.375,157.3,2191.2,2325.7,42.7,4.6,0.37,25.3,23.37,0.0,1.27,14.48,0.8
2018-05-23T17:08:00Z,31.664,-64.168,1003.9,6.811,35.103,35.103,27.544,181.2,2187.5,2336.8,40.7,4.46,0.24,24.4,22.74,0.0,1.46,15.52,0.6
2018-05-24T16:36:00Z,31.689,-64.065,140.2,19.479,36.691,36.69,26.201,213.2,2103.9,2404.8,54.4,11.83,2.12,3.8,1.41,0.029,0.0,1.02,3.5
2018-06-13T17:30:00Z,31.67,-64.166,597.6,14.357,35.893,35.893,26.825,168.3,2160.2,2365.5,47.4,4.97,0.76,16.0,13.42,0.0,0.77,5.47,1.2
2018-06-13T17:30:00Z,31.67,-64.166,699.0,12.432,35.607,35.612,27.001,155.8,2172.9,2341.4,46.6,4.64,0.56,19.3,17.81,0.0,1.06,8.49,1.0
2018-06-13T17:30:00Z,31.67,-64.166,801.4,9.64,35.271,35.276,27.245,146.0,2188.3,2330.8,47.7,6.65,0.93,26.5,23.03,0.0,1.43,13.31,0.9
2018-06-13T17:30:00Z,31.67,-64.166,897.6,8.042,35.15,35.157,27.404,159.3,2188.7,2321.4,44.5,6.79,0.43,27.0,23.8,0.0,1.5,15.1,0.8
2018-06-13T17:30:00Z,31.67,-64.166,1000.6,6.915,35.126,35.124,27.547,189.0,2184.4,2323.0,44.9,5.24,0.72,23.7,21.62,0.0,1.38,14.1,0.8
2018-07-18T09:33:00Z,31.665,-64.167,601.2,12.591,35.632,35.633,26.985,156.7,2173.9,2350.6,48.8,5.45,1.23,20.4,17.38,0.0,1.04,8.24,1.9
2018-07-18T09:33:00Z,31.665,-64.167,701.4,10.0,35.307,35.307,27.21,146.3,2187.2,2333.1,45.5,5.84,0.74,26.4,22.25,0.0,1.39,12.5,1.1
2018-07-18T09:33:00Z,31.665,-64.167,800.4,8.652,35.198,35.197,27.347,156.4,2189.7,2329.7,46.1,6.69,0.78,26.4,22.97,0.0,1.41,13.92,0.9
2018-07-18T09:33:00Z,31.665,-64.167,899.7,7.398,35.136,35.136,27.487,176.9,2200.0,2339.2,45.9,6.5,0.86,26.3,22.27,0.0,1.43,14.3,0.8
2018-07-18T09:33:00Z,31.665,-64.167,1000.4,6.347,35.101,35.102,27.604,199.6,2181.4,2325.0,45.8,2.88,0.74,25.2,21.14,0.0,1.34,14.28,0.9
2018-07-21T14:01:00Z,31.653,-64.148,9.4,27.035,36.501,36.502,23.84,203.4,2062.6,2395.1,69.6,24.34,3.39,3.3,0.0,0.0,0.0,0.86,3.7
2018-07-21T14:01:00Z,31.653,-64.148,199.9,19.131,36.643,36.643,26.257,207.6,2113.5,2407.4,55.0,14.29,1.54,5.3,2.28,0.0,0.06,1.13,2.1
2018-08-13T17:19:00Z,31.665,-64.166,600.9,12.985,35.685,35.683,26.949,158.4,2171.9,2350.1,48.1,3.73,0.42,18.9,16.73,0.0,0.83,7.56,0.8
2018-08-13T17:19:00Z,31.665,-64.166,700.4,10.749,35.39,35.392,27.145,146.4,2186.4,2335.3,47.7,6.48,0.62,18.3,21.38,0.0,1.19,11.43,0.8
2018-08-13T17:19:00Z,31.665,-64.166,801.4,8.751,35.203,35.209,27.335,153.7,2190.9,2326.6,44.5,4.73,0.42,18.3,23.38,0.0,1.43,14.02,0.7
2018-08-13T17:19:00Z,31.665,-64.166,1001.2,6.234,35.099,35.099,27.616,202.9,2185.8,2326.7,44.7,5.4,0.42,21.2,21.04,0.0,1.33,14.1,0.4
2018-09-11T17:08:00Z,31.666,-64.164,601.4,14.575,35.921,35.928,26.8,171.5,2155.5,2360.1,48.0,5.76,0.55,17.2,12.72,0.0,0.5,5.13,1.3
2018-09-11T17:08:00Z,31.666,-64.164,699.9,12.156,35.568,35.571,27.024,155.4,2172.4,2342.3,48.9,5.25,0.79,21.3,18.28,0.0,0.73,8.84,1.1
2018-09-11T17:08:00Z,31.666,-64.164,799.2,9.845,35.287,35.286,27.224,144.8,2187.6,2329.1,46.2,4.3,0.51,27.5,22.9,0.0,0.99,13.06,1.0
2018-09-11T17:08:00Z,31.666,-64.164,900.9,8.334,35.209,35.208,27.407,165.7,2185.8,2326.1,46.9,5.02,0.51,26.7,22.55,0.0,0.94,13.84,0.8
2018-09-11T17:08:00Z,31.666,-64.164,1001.3,7.019,35.123,35.125,27.531,186.1,2183.7,2323.2,45.8,4.53,0.42,24.2,21.81,0.0,1.06,14.11,0.9
2018-09-12T15:57:00Z,31.716,-64.13,39.1,25.653,36.66,36.603,24.399,222.0,2061.2,2394.9,72.8,35.39,4.73,5.8,0.0,0.0,0.0,0.79,5.0
2018-10-18T16:30:00Z,31.666,-64.165,697.4,13.655,35.778,35.778,26.887,175.8,2155.5,2358.0,44.2,4.66,0.64,16.2,13.71,0.0,0.8,5.94,0.9
2018-10-18T16:30:00Z,31.666,-64.165,798.0,11.252,35.469,35.469,27.119,158.3,2174.2,2342.8,45.3,4.18,0.18,21.4,19.13,0.0,1.17,9.85,0.8
2018-10-18T16:30:00Z,31.666,-64.165,895.7,9.399,35.278,35.28,27.293,155.5,2182.5,2333.2,44.2,4.54,0.13,25.1,22.12,0.0,1.38,12.73,0.5
2018-10-18T16:30:00Z,31.666,-64.165,998.2,7.674,35.17,35.168,27.475,173.9,2186.6,2332.8,45.7,5.24,0.56,25.0,22.38,0.0,1.43,14.29,0.5
2018-10-21T14:54:00Z,31.677,-64.104,77.3,22.58,36.8,36.801,25.429,234.1,2075.2,2419.1,66.3,42.33,6.11,6.2,0.0,0.0,0.0,0.76,5.5
2018-10-21T14:54:00Z,31.677,-64.104,159.4,20.023,36.715,36.714,26.076,202.9,2106.7,2413.4,53.4,15.2,1.89,6.5,0.74,0.029,0.0,0.87,3.1
2018-11-06T18:32:00Z,31.661,-64.166,598.3,14.805,35.953,35.957,26.775,173.1,2158.6,2375.9,51.7,10.04,1.29,12.8,12.45,0.0,0.71,4.85,1.6
2018-11-06T18:32:00Z,31.661,-64.166,696.6,12.599,35.63,35.629,26.985,156.9,2168.8,2347.5,50.7,9.82,1.02,22.7,17.8,0.0,1.06,8.14,1.9
2018-11-06T18:32:00Z,31.661,-64.166,797.0,10.261,35.339,35.339,27.193,147.1,2190.8,2343.1,48.3,5.52,0.34,25.1,22.38,0.0,1.39,12.06,1.6
2018-11-06T18:32:00Z,31.661,-64.166,898.2,8.247,35.179,35.178,27.396,163.4,2188.6,2328.2,51.6,5.77,0.59,26.7,23.25,0.0,1.48,13.9,1.1
2018-11-06T18:32:00Z,31.661,-64.166,997.9,6.829,35.128,35.13,27.561,192.8,2182.5,2327.0,48.8,5.17,0.56,24.3,21.74,0.0,1.4,13.77,0.8
2018-12-14T18:05:00Z,31.668,-64.167,610.0,13.96,35.824,35.829,26.857,169.3,2155.1,2362.9,51.1,5.69,1.29,15.4,13.96,0.0,0.81,5.89,1.0
2018-12-14T18:05:00Z,31.668,-64.167,700.7,12.11,35.557,35.56,27.024,158.0,2171.2,2347.2,49.7,5.42,1.21,20.1,18.25,0.0,0.78,8.76,0.9
2018-12-14T18:05:00Z,31.668,-64.167,810.5,9.331,35.242,35.243,27.273,150.1,2185.2,2333.5,48.8,6.5,0.47,23.3,23.16,0.0,0.9,13.48,0.8
2018-12-14T18:05:00Z,31.668,-64.167,895.2,7.957,35.168,35.167,27.431,170.4,2185.8,2326.9,48.9,6.74,1.0,26.1,22.49,0.0,1.42,13.82,1.0
2018-12-14T18:05:00Z,31.668,-64.167,1007.2,6.527,35.124,35.122,27.598,201.9,2169.1,2330.3,48.9,8.48,1.29,20.3,20.72,0.0,1.32,13.38,0.9
2018-12-15T17:00:00Z,31.686,-64.19,80.7,22.156,36.795,36.795,25.546,214.9,2078.2,2409.2,65.1,20.93,3.81,3.5,0.0,0.0,0.0,0.76,3.4
2019-01-11T18:59:00Z,31.668,-64.169,605.6,14.915,35.979,35.979,26.771,177.8,2145.9,2365.7,46.0,4.73,1.56,14.3,11.55,0.0,0.65,6.44,1.1
2019-01-11T18:59:00Z,31.668,-64.169,697.9,13.17,35.712,35.713,26.935,168.2,2159.1,2352.0,44.9,3.77,1.39,17.0,15.2,0.0,0.62,10.16,1.0
2019-01-12T17:10:00Z,31.651,-64.236,159.0,19.538,36.668,36.672,26.168,201.6,2108.5,2392.8,52.9,7.83,1.6,5.5,2.11,0.0,0.07,1.05,2.5
2019-02-17T19:00:00Z,31.664,-64.17,704.8,11.997,35.552,35.554,27.042,158.7,2169.2,2346.0,45.5,7.2,0.57,18.2,18.09,0.0,1.09,8.66,0.8
2019-02-17T19:00:00Z,31.664,-64.17,806.5,9.746,35.296,35.298,27.247,154.5,2182.1,2331.5,45.2,5.53,0.0,26.0,21.73,0.0,1.37,12.15,0.8
2019-02-17T19:00:00Z,31.664,-64.17,1009.6,6.661,35.127,35.126,27.583,199.0,2179.9,2327.6,45.4,5.38,0.56,26.7,20.68,0.0,1.33,13.31,0.6
2019-03-13T11:21:00Z,31.67,-64.173,700.3,12.958,35.677,35.677,26.951,162.7,2169.6,2353.8,43.2,6.11,0.37,16.3,16.1,0.0,1.0,7.38,1.2
2019-03-13T11:21:00Z,31.67,-64.173,802.3,10.514,35.363,35.363,27.168,149.3,2183.9,2332.2,44.6,7.44,0.73,23.8,21.34,0.0,1.34,11.86,1.0
2019-03-13T11:21:00Z,31.67,-64.173,902.4,8.392,35.182,35.182,27.376,161.4,2188.7,2327.6,44.3,6.14,0.54,23.7,22.89,0.0,1.46,14.17,0.9
2019-03-13T11:21:00Z,31.67,-64.173,1000.2,6.934,35.143,35.143,27.558,192.3,2182.7,2324.3,43.8,4.85,0.69,21.7,21.13,0.0,1.35,13.74,0.7
2019-04-10T16:45:00Z,31.668,-64.165,600.8,14.218,35.861,35.862,26.83,168.8,2156.8,2353.1,40.5,8.05,1.88,16.1,13.73,0.0,0.78,5.62,0.8
2019-04-10T16:45:00Z,31.668,-64.165,703.4,11.732,35.517,35.519,27.064,154.0,2173.6,2336.3,41.0,6.59,1.74,19.9,19.0,0.0,1.13,9.41,0.7
2019-04-10T16:45:00Z,31.668,-64.165,800.5,9.558,35.292,35.293,27.275,156.3,2184.1,2326.4,45.5,4.05,1.23,23.2,21.31,0.0,1.3,12.09,0.6
2019-04-10T16:45:00Z,31.668,-64.165,906.3,8.018,35.191,35.192,27.44,170.6,2188.2,2323.2,42.2,7.0,1.36,23.5,22.19,0.0,1.38,13.8,0.7
2019-04-10T16:45:00Z,31.668,-64.165,999.6,6.929,35.151,35.151,27.565,191.2,2185.7,2322.1,47.6,6.43,1.44,22.5,21.13,0.0,1.33,13.84,0.3
2019-04-22T16:32:00Z,31.688,-64.197,141.4,19.548,36.679,36.679,26.173,208.8,2103.5,2396.2,53.1,13.5,1.45,5.4,1.69,0.0,0.05,1.01,2.7
2019-05-13T15:59:00Z,31.667,-64.162,601.1,14.871,35.978,35.977,26.78,171.9,2150.7,2358.8,47.5,4.25,0.75,14.7,12.14,0.0,0.65,4.73,1.0
2019-05-13T15:59:00Z,31.667,-64.162,699.9,12.971,35.686,35.689,26.956,161.1,2164.7,2343.2,45.3,2.88,1.4,18.3,16.28,0.0,0.93,7.36,0.7
2019-05-13T15:59:00Z,31.667,-64.162,800.2,10.602,35.384,35.384,27.169,149.6,2181.8,2334.3,43.7,4.83,0.95,21.4,21.05,0.0,1.26,11.4,0.7
2019-05-13T15:59:00Z,31.667,-64.162,900.2,8.489,35.201,35.201,27.376,159.4,2186.6,2323.3,42.7,2.46,0.15,24.9,22.93,0.0,1.42,14.11,0.8
