pressure_bin,temp_adjusted,psal_adjusted,juld,year,month,day,time,latitude,longitude,source_file
"(1050, 1100]",5.6012,34.3899,2020-09-10 15:19:42.001636608,2020,9,10,15:19:42.001636,-34.862,55.707,nodc_R5906208_025.nc
"(1200, 1250]",4.6277,34.3749,2020-09-10 15:19:42.001636608,2020,9,10,15:19:42.001636,-34.862,55.707,nodc_R5906208_025.nc
"(1300, 1350]",4.1417,34.3893,2020-09-10 15:19:42.001636608,2020,9,10,15:19:42.001636,-34.862,55.707,nodc_R5906208_025.nc
"(1350, 1400]",3.7189,34.4305,2020-09-10 15:19:42.001636608,2020,9,10,15:19:42.001636,-34.862,55.707,nodc_R5906208_025.nc
"(1500, 1550]",3.36,34.4859,2020-09-10 15:19:42.001636608,2020,9,10,15:19:42.001636,-34.862,55.707,nodc_R5906208_025.nc
"(1600, 1650]",3.0782,34.5408,2020-09-10 15:19:42.001636608,2020,9,10,15:19:42.001636,-34.862,55.707,nodc_R5906208_025.nc
"(1700, 1750]",2.9404,34.5726,2020-09-10 15:19:42.001636608,2020,9,10,15:19:42.001636,-34.862,55.707,nodc_R5906208_025.nc
"(0, 50]",7.8424726,34.158752,2020-09-02 18:40:30.001989376,2020,9,2,18:40:30.001989,-45.327,76.679,nodc_R5906209_024.nc
"(50, 100]",7.853731,34.159206,2020-09-02 18:40:30.001989376,2020,9,2,18:40:30.001989,-45.327,76.679,nodc_R5906209_024.nc
"(100, 150]",7.854003,34.157814,2020-09-02 18:40:30.001989376,2020,9,2,18:40:30.001989,-45.327,76.679,nodc_R5906209_024.nc
"(150, 200]",7.8525968,34.15685,2020-09-02 18:40:30.001989376,2020,9,2,18:40:30.001989,-45.327,76.679,nodc_R5906209_024.nc
"(200, 250]",7.98348,34.201782,2020-09-02 18:40:30.001989376,2020,9,2,18:40:30.001989,-45.327,76.679,nodc_R5906209_024.nc
"(250, 300]",8.318383,34.405148,2020-09-02 18:40:30.001989376,2020,9,2,18:40:30.001989,-45.327,76.679,nodc_R5906209_024.nc
"(300, 350]",7.81821,34.394215,2020-09-02 18:40:30.001989376,2020,9,2,18:40:30.001989,-45.327,76.679,nodc_R5906209_024.nc
"(350, 400]",7.6865144,34.44072,2020-09-02 18:40:30.001989376,2020,9,2,18:40:30.001989,-45.327,76.679,nodc_R5906209_024.nc
"(400, 450]",7.2158113,34.446754,2020-09-02 18:40:30.001989376,2020,9,2,18:40:30.001989,-45.327,76.679,nodc_R5906209_024.nc
"(450, 500]",6.543269,34.393585,2020-09-02 18:40:30.001989376,2020,9,2,18:40:30.001989,-45.327,76.679,nodc_R5906209_024.nc
"(500, 550]",6.0392156,34.3526,2020-09-02 18:40:30.001989376,2020,9,2,18:40:30.001989,-45.327,76.679,nodc_R5906209_024.nc
"(550, 600]",5.5833464,34.338146,2020-09-02 18:40:30.001989376,2020,9,2,18:40:30.001989,-45.327,76.679,nodc_R5906209_024.nc
"(600, 650]",5.338412,34.350563,2020-09-02 18:40:30.001989376,2020,9,2,18:40:30.001989,-45.327,76.679,nodc_R5906209_024.nc
"(650, 700]",5.0654273,34.34193,2020-09-02 18:40:30.001989376,2020,9,2,18:40:30.001989,-45.327,76.679,nodc_R5906209_024.nc
"(700, 750]",4.4359536,34.29435,2020-09-02 18:40:30.001989376,2020,9,2,18:40:30.001989,-45.327,76.679,nodc_R5906209_024.nc
"(750, 800]",4.224127,34.31337,2020-09-02 18:40:30.001989376,2020,9,2,18:40:30.001989,-45.327,76.679,nodc_R5906209_024.nc
"(800, 850]",4.1382732,34.34441,2020-09-02 18:40:30.001989376,2020,9,2,18:40:30.001989,-45.327,76.679,nodc_R5906209_024.nc
"(850, 900]",3.9775846,34.361713,2020-09-02 18:40:30.001989376,2020,9,2,18:40:30.001989,-45.327,76.679,nodc_R5906209_024.nc
"(900, 950]",3.8167963,34.375175,2020-09-02 18:40:30.001989376,2020,9,2,18:40:30.001989,-45.327,76.679,nodc_R5906209_024.nc
"(950, 1000]",3.7021294,34.38635,2020-09-02 18:40:30.001989376,2020,9,2,18:40:30.001989,-45.327,76.679,nodc_R5906209_024.nc
"(1000, 1050]",3.511,34.3874,2020-09-02 18:40:30.001989376,2020,9,2,18:40:30.001989,-45.327,76.679,nodc_R5906209_024.nc
"(1050, 1100]",3.2935,34.4413,2020-09-02 18:40:30.001989376,2020,9,2,18:40:30.001989,-45.327,76.679,nodc_R5906209_024.nc
"(1150, 1200]",3.1324,34.4842,2020-09-02 18:40:30.001989376,2020,9,2,18:40:30.001989,-45.327,76.679,nodc_R5906209_024.nc
"(1300, 1350]",3.0279,34.5288,2020-09-02 18:40:30.001989376,2020,9,2,18:40:30.001989,-45.327,76.679,nodc_R5906209_024.nc
"(1400, 1450]",2.879,34.5694,2020-09-02 18:40:30.001989376,2020,9,2,18:40:30.001989,-45.327,76.679,nodc_R5906209_024.nc
"(1500, 1550]",2.7826,34.6055,2020-09-02 18:40:30.001989376,2020,9,2,18:40:30.001989,-45.327,76.679,nodc_R5906209_024.nc
"(0, 50]",13.338816,35.19839,2020-09-06 12:47:24.001355776,2020,9,6,12:47:24.001355,-36.832,116.86,nodc_R5906218_018.nc
"(50, 100]",13.344923,35.197956,2020-09-06 12:47:24.001355776,2020,9,6,12:47:24.001355,-36.832,116.86,nodc_R5906218_018.nc
"(100, 150]",13.109974,35.156517,2020-09-06 12:47:24.001355776,2020,9,6,12:47:24.001355,-36.832,116.86,nodc_R5906218_018.nc
"(150, 200]",12.085243,35.010887,2020-09-06 12:47:24.001355776,2020,9,6,12:47:24.001355,-36.832,116.86,nodc_R5906218_018.nc
"(200, 250]",10.885417,34.850548,2020-09-06 12:47:24.001355776,2020,9,6,12:47:24.001355,-36.832,116.86,nodc_R5906218_018.nc
"(250, 300]",10.121377,34.736713,2020-09-06 12:47:24.001355776,2020,9,6,12:47:24.001355,-36.832,116.86,nodc_R5906218_018.nc
"(300, 350]",9.960974,34.732002,2020-09-06 12:47:24.001355776,2020,9,6,12:47:24.001355,-36.832,116.86,nodc_R5906218_018.nc
"(350, 400]",9.784803,34.720055,2020-09-06 12:47:24.001355776,2020,9,6,12:47:24.001355,-36.832,116.86,nodc_R5906218_018.nc
"(400, 450]",9.528539,34.689575,2020-09-06 12:47:24.001355776,2020,9,6,12:47:24.001355,-36.832,116.86,nodc_R5906218_018.nc
"(450, 500]",9.411739,34.678524,2020-09-06 12:47:24.001355776,2020,9,6,12:47:24.001355,-36.832,116.86,nodc_R5906218_018.nc
"(500, 550]",9.247761,34.655796,2020-09-06 12:47:24.001355776,2020,9,6,12:47:24.001355,-36.832,116.86,nodc_R5906218_018.nc
"(550, 600]",9.133331,34.64496,2020-09-06 12:47:24.001355776,2020,9,6,12:47:24.001355,-36.832,116.86,nodc_R5906218_018.nc
"(600, 650]",8.911226,34.61678,2020-09-06 12:47:24.001355776,2020,9,6,12:47:24.001355,-36.832,116.86,nodc_R5906218_018.nc
"(650, 700]",8.597093,34.578484,2020-09-06 12:47:24.001355776,2020,9,6,12:47:24.001355,-36.832,116.86,nodc_R5906218_018.nc
"(700, 750]",8.186934,34.536346,2020-09-06 12:47:24.001355776,2020,9,6,12:47:24.001355,-36.832,116.86,nodc_R5906218_018.nc
"(750, 800]",7.6262116,34.496323,2020-09-06 12:47:24.001355776,2020,9,6,12:47:24.001355,-36.832,116.86,nodc_R5906218_018.nc
"(800, 850]",6.9938846,34.45511,2020-09-06 12:47:24.001355776,2020,9,6,12:47:24.001355,-36.832,116.86,nodc_R5906218_018.nc
"(850, 900]",6.362131,34.413048,2020-09-06 12:47:24.001355776,2020,9,6,12:47:24.001355,-36.832,116.86,nodc_R5906218_018.nc
"(900, 950]",5.760131,34.381157,2020-09-06 12:47:24.001355776,2020,9,6,12:47:24.001355,-36.832,116.86,nodc_R5906218_018.nc
"(950, 1000]",5.236912,34.36709,2020-09-06 12:47:24.001355776,2020,9,6,12:47:24.001355,-36.832,116.86,nodc_R5906218_018.nc
"(1100, 1150]",4.2233,34.3893,2020-09-06 12:47:24.001355776,2020,9,6,12:47:24.001355,-36.832,116.86,nodc_R5906218_018.nc
"(1150, 1200]",3.7167997,34.4175,2020-09-06 12:47:24.001355776,2020,9,6,12:47:24.001355,-36.832,116.86,nodc_R5906218_018.nc
"(1250, 1300]",3.3664,34.4546,2020-09-06 12:47:24.001355776,2020,9,6,12:47:24.001355,-36.832,116.86,nodc_R5906218_018.nc
"(1350, 1400]",3.1419,34.4929,2020-09-06 12:47:24.001355776,2020,9,6,12:47:24.001355,-36.832,116.86,nodc_R5906218_018.nc
"(1450, 1500]",2.9558,34.5356,2020-09-06 12:47:24.001355776,2020,9,6,12:47:24.001355,-36.832,116.86,nodc_R5906218_018.nc
"(1550, 1600]",2.8351,34.5746,2020-09-06 12:47:24.001355776,2020,9,6,12:47:24.001355,-36.832,116.86,nodc_R5906218_018.nc
"(0, 50]",11.524512,34.93633,2020-09-10 13:56:25.001476096,2020,9,10,13:56:25.001476,-38.366,88.367,nodc_R5906219_021.nc
"(50, 100]",11.531356,34.93671,2020-09-10 13:56:25.001476096,2020,9,10,13:56:25.001476,-38.366,88.367,nodc_R5906219_021.nc
"(100, 150]",11.53823,34.937233,2020-09-10 13:56:25.001476096,2020,9,10,13:56:25.001476,-38.366,88.367,nodc_R5906219_021.nc
"(150, 200]",11.542987,34.93797,2020-09-10 13:56:25.001476096,2020,9,10,13:56:25.001476,-38.366,88.367,nodc_R5906219_021.nc
"(200, 250]",11.548834,34.93786,2020-09-10 13:56:25.001476096,2020,9,10,13:56:25.001476,-38.366,88.367,nodc_R5906219_021.nc
"(250, 300]",11.552864,34.93848,2020-09-10 13:56:25.001476096,2020,9,10,13:56:25.001476,-38.366,88.367,nodc_R5906219_021.nc
"(300, 350]",11.410296,34.950794,2020-09-10 13:56:25.001476096,2020,9,10,13:56:25.001476,-38.366,88.367,nodc_R5906219_021.nc
"(350, 400]",11.140714,34.928223,2020-09-10 13:56:25.001476096,2020,9,10,13:56:25.001476,-38.366,88.367,nodc_R5906219_021.nc
"(400, 450]",10.897326,34.89331,2020-09-10 13:56:25.001476096,2020,9,10,13:56:25.001476,-38.366,88.367,nodc_R5906219_021.nc
"(450, 500]",10.619788,34.853252,2020-09-10 13:56:25.001476096,2020,9,10,13:56:25.001476,-38.366,88.367,nodc_R5906219_021.nc
"(500, 550]",10.348131,34.814182,2020-09-10 13:56:25.001476096,2020,9,10,13:56:25.001476,-38.366,88.367,nodc_R5906219_021.nc
"(550, 600]",10.107177,34.779503,2020-09-10 13:56:25.001476096,2020,9,10,13:56:25.001476,-38.366,88.367,nodc_R5906219_021.nc
"(600, 650]",9.806276,34.737556,2020-09-10 13:56:25.001476096,2020,9,10,13:56:25.001476,-38.366,88.367,nodc_R5906219_021.nc
"(650, 700]",9.401369,34.685307,2020-09-10 13:56:25.001476096,2020,9,10,13:56:25.001476,-38.366,88.367,nodc_R5906219_021.nc
"(700, 750]",8.954065,34.635635,2020-09-10 13:56:25.001476096,2020,9,10,13:56:25.001476,-38.366,88.367,nodc_R5906219_021.nc
"(750, 800]",8.449477,34.584167,2020-09-10 13:56:25.001476096,2020,9,10,13:56:25.001476,-38.366,88.367,nodc_R5906219_021.nc
"(800, 850]",7.783435,34.526115,2020-09-10 13:56:25.001476096,2020,9,10,13:56:25.001476,-38.366,88.367,nodc_R5906219_021.nc
"(850, 900]",7.003477,34.46594,2020-09-10 13:56:25.001476096,2020,9,10,13:56:25.001476,-38.366,88.367,nodc_R5906219_021.nc
"(900, 950]",6.167285,34.411045,2020-09-10 13:56:25.001476096,2020,9,10,13:56:25.001476,-38.366,88.367,nodc_R5906219_021.nc
"(950, 1000]",5.6692166,34.383205,2020-09-10 13:56:25.001476096,2020,9,10,13:56:25.001476,-38.366,88.367,nodc_R5906219_021.nc
"(1100, 1150]",4.3025,34.3331,2020-09-10 13:56:25.001476096,2020,9,10,13:56:25.001476,-38.366,88.367,nodc_R5906219_021.nc
"(1150, 1200]",3.899,34.3533,2020-09-10 13:56:25.001476096,2020,9,10,13:56:25.001476,-38.366,88.367,nodc_R5906219_021.nc
"(1300, 1350]",3.5658002,34.399,2020-09-10 13:56:25.001476096,2020,9,10,13:56:25.001476,-38.366,88.367,nodc_R5906219_021.nc
"(1400, 1450]",3.3027,34.453,2020-09-10 13:56:25.001476096,2020,9,10,13:56:25.001476,-38.366,88.367,nodc_R5906219_021.nc
"(1450, 1500]",3.0955,34.4974,2020-09-10 13:56:25.001476096,2020,9,10,13:56:25.001476,-38.366,88.367,nodc_R5906219_021.nc
"(1550, 1600]",2.9148,34.546,2020-09-10 13:56:25.001476096,2020,9,10,13:56:25.001476,-38.366,88.367,nodc_R5906219_021.nc
"(1700, 1750]",2.7787,34.5895,2020-09-10 13:56:25.001476096,2020,9,10,13:56:25.001476,-38.366,88.367,nodc_R5906219_021.nc
"(0, 50]",4.2725124,33.742878,2020-09-04 11:02:25.001182976,2020,9,4,11:02:25.001182,-48.995,82.676,nodc_R5906220_023.nc
"(50, 100]",4.2789917,33.742867,2020-09-04 11:02:25.001182976,2020,9,4,11:02:25.001182,-48.995,82.676,nodc_R5906220_023.nc
"(100, 150]",4.2816434,33.743607,2020-09-04 11:02:25.001182976,2020,9,4,11:02:25.001182,-48.995,82.676,nodc_R5906220_023.nc
"(150, 200]",3.8857467,33.83091,2020-09-04 11:02:25.001182976,2020,9,4,11:02:25.001182,-48.995,82.676,nodc_R5906220_023.nc
"(200, 250]",3.2312667,33.9251,2020-09-04 11:02:25.001182976,2020,9,4,11:02:25.001182,-48.995,82.676,nodc_R5906220_023.nc
"(250, 300]",2.8703866,33.993534,2020-09-04 11:02:25.001182976,2020,9,4,11:02:25.001182,-48.995,82.676,nodc_R5906220_023.nc
"(300, 350]",2.5959,34.06056,2020-09-04 11:02:25.001182976,2020,9,4,11:02:25.001182,-48.995,82.676,nodc_R5906220_023.nc
"(350, 400]",2.5169072,34.13718,2020-09-04 11:02:25.001182976,2020,9,4,11:02:25.001182,-48.995,82.676,nodc_R5906220_023.nc
"(400, 450]",2.5374231,34.19515,2020-09-04 11:02:25.001182976,2020,9,4,11:02:25.001182,-48.995,82.676,nodc_R5906220_023.nc
"(450, 500]",2.6784656,34.271057,2020-09-04 11:02:25.001182976,2020,9,4,11:02:25.001182,-48.995,82.676,nodc_R5906220_023.nc
"(500, 550]",2.6645653,34.3135,2020-09-04 11:02:25.001182976,2020,9,4,11:02:25.001182,-48.995,82.676,nodc_R5906220_023.nc
"(550, 600]",2.58955,34.35153,2020-09-04 11:02:25.001182976,2020,9,4,11:02:25.001182,-48.995,82.676,nodc_R5906220_023.nc
"(600, 650]",2.5732615,34.399506,2020-09-04 11:02:25.001182976,2020,9,4,11:02:25.001182,-48.995,82.676,nodc_R5906220_023.nc
"(650, 700]",2.5371923,34.424644,2020-09-04 11:02:25.001182976,2020,9,4,11:02:25.001182,-48.995,82.676,nodc_R5906220_023.nc
"(700, 750]",2.5581114,34.463657,2020-09-04 11:02:25.001182976,2020,9,4,11:02:25.001182,-48.995,82.676,nodc_R5906220_023.nc
"(750, 800]",2.5851078,34.50173,2020-09-04 11:02:25.001182976,2020,9,4,11:02:25.001182,-48.995,82.676,nodc_R5906220_023.nc
"(800, 850]",2.593327,34.529835,2020-09-04 11:02:25.001182976,2020,9,4,11:02:25.001182,-48.995,82.676,nodc_R5906220_023.nc
"(850, 900]",2.5933154,34.55285,2020-09-04 11:02:25.001182976,2020,9,4,11:02:25.001182,-48.995,82.676,nodc_R5906220_023.nc
"(900, 950]",2.5573423,34.583397,2020-09-04 11:02:25.001182976,2020,9,4,11:02:25.001182,-48.995,82.676,nodc_R5906220_023.nc
"(950, 1000]",2.5667,34.60544,2020-09-04 11:02:25.001182976,2020,9,4,11:02:25.001182,-48.995,82.676,nodc_R5906220_023.nc
"(1000, 1050]",2.5885,34.6217,2020-09-04 11:02:25.001182976,2020,9,4,11:02:25.001182,-48.995,82.676,nodc_R5906220_023.nc
"(1100, 1150]",2.5074,34.6496,2020-09-04 11:02:25.001182976,2020,9,4,11:02:25.001182,-48.995,82.676,nodc_R5906220_023.nc
"(1200, 1250]",2.4685,34.6762,2020-09-04 11:02:25.001182976,2020,9,4,11:02:25.001182,-48.995,82.676,nodc_R5906220_023.nc
"(1300, 1350]",2.4154,34.6998,2020-09-04 11:02:25.001182976,2020,9,4,11:02:25.001182,-48.995,82.676,nodc_R5906220_023.nc
"(1400, 1450]",2.3407,34.7201,2020-09-04 11:02:25.001182976,2020,9,4,11:02:25.001182,-48.995,82.676,nodc_R5906220_023.nc
"(1450, 1500]",2.2649,34.7374,2020-09-04 11:02:25.001182976,2020,9,4,11:02:25.001182,-48.995,82.676,nodc_R5906220_023.nc
"(1600, 1650]",2.1805,34.7515,2020-09-04 11:02:25.001182976,2020,9,4,11:02:25.001182,-48.995,82.676,nodc_R5906220_023.nc
"(1700, 1750]",2.109,34.7574,2020-09-04 11:02:25.001182976,2020,9,4,11:02:25.001182,-48.995,82.676,nodc_R5906220_023.nc
"(1800, 1850]",2.0008,34.7529,2020-09-04 11:02:25.001182976,2020,9,4,11:02:25.001182,-48.995,82.676,nodc_R5906220_023.nc
"(1850, 1900]",1.9809998,34.76,2020-09-04 11:02:25.001182976,2020,9,4,11:02:25.001182,-48.995,82.676,nodc_R5906220_023.nc
"(0, 50]",1.7633781,33.86792,2020-09-09 18:26:02.001968896,2020,9,9,18:26:02.001968,-55.792,95.084,nodc_R5906221_021.nc
"(50, 100]",1.7563143,33.868637,2020-09-09 18:26:02.001968896,2020,9,9,18:26:02.001968,-55.792,95.084,nodc_R5906221_021.nc
"(100, 150]",1.5458366,33.907806,2020-09-09 18:26:02.001968896,2020,9,9,18:26:02.001968,-55.792,95.084,nodc_R5906221_021.nc
"(150, 200]",1.7308267,34.04065,2020-09-09 18:26:02.001968896,2020,9,9,18:26:02.001968,-55.792,95.084,nodc_R5906221_021.nc
"(200, 250]",2.1842465,34.201836,2020-09-09 18:26:02.001968896,2020,9,9,18:26:02.001968,-55.792,95.084,nodc_R5906221_021.nc
"(250, 300]",2.2450135,34.27805,2020-09-09 18:26:02.001968896,2020,9,9,18:26:02.001968,-55.792,95.084,nodc_R5906221_021.nc
"(300, 350]",2.29273,34.35111,2020-09-09 18:26:02.001968896,2020,9,9,18:26:02.001968,-55.792,95.084,nodc_R5906221_021.nc
"(350, 400]",2.323782,34.41506,2020-09-09 18:26:02.001968896,2020,9,9,18:26:02.001968,-55.792,95.084,nodc_R5906221_021.nc
"(400, 450]",2.3479846,34.474014,2020-09-09 18:26:02.001968896,2020,9,9,18:26:02.001968,-55.792,95.084,nodc_R5906221_021.nc
"(450, 500]",2.3911307,34.52505,2020-09-09 18:26:02.001968896,2020,9,9,18:26:02.001968,-55.792,95.084,nodc_R5906221_021.nc
"(500, 550]",2.382277,34.558754,2020-09-09 18:26:02.001968896,2020,9,9,18:26:02.001968,-55.792,95.084,nodc_R5906221_021.nc
"(550, 600]",2.3778963,34.58776,2020-09-09 18:26:02.001968896,2020,9,9,18:26:02.001968,-55.792,95.084,nodc_R5906221_021.nc
"(600, 650]",2.3590808,34.611427,2020-09-09 18:26:02.001968896,2020,9,9,18:26:02.001968,-55.792,95.084,nodc_R5906221_021.nc
"(650, 700]",2.373119,34.635002,2020-09-09 18:26:02.001968896,2020,9,9,18:26:02.001968,-55.792,95.084,nodc_R5906221_021.nc
"(700, 750]",2.355527,34.650223,2020-09-09 18:26:02.001968896,2020,9,9,18:26:02.001968,-55.792,95.084,nodc_R5906221_021.nc
"(750, 800]",2.332373,34.668705,2020-09-09 18:26:02.001968896,2020,9,9,18:26:02.001968,-55.792,95.084,nodc_R5906221_021.nc
"(800, 850]",2.2704654,34.683228,2020-09-09 18:26:02.001968896,2020,9,9,18:26:02.001968,-55.792,95.084,nodc_R5906221_021.nc
"(850, 900]",2.2191384,34.693485,2020-09-09 18:26:02.001968896,2020,9,9,18:26:02.001968,-55.792,95.084,nodc_R5906221_021.nc
"(900, 950]",2.188846,34.701477,2020-09-09 18:26:02.001968896,2020,9,9,18:26:02.001968,-55.792,95.084,nodc_R5906221_021.nc
"(950, 1000]",2.1604471,34.708565,2020-09-09 18:26:02.001968896,2020,9,9,18:26:02.001968,-55.792,95.084,nodc_R5906221_021.nc
"(1000, 1050]",2.1331,34.7152,2020-09-09 18:26:02.001968896,2020,9,9,18:26:02.001968,-55.792,95.084,nodc_R5906221_021.nc
"(1050, 1100]",2.0753,34.7311,2020-09-09 18:26:02.001968896,2020,9,9,18:26:02.001968,-55.792,95.084,nodc_R5906221_021.nc
"(1150, 1200]",1.9804999,34.7354,2020-09-09 18:26:02.001968896,2020,9,9,18:26:02.001968,-55.792,95.084,nodc_R5906221_021.nc
"(1250, 1300]",1.8835,34.742,2020-09-09 18:26:02.001968896,2020,9,9,18:26:02.001968,-55.792,95.084,nodc_R5906221_021.nc
"(1350, 1400]",1.7902999,34.7438,2020-09-09 18:26:02.001968896,2020,9,9,18:26:02.001968,-55.792,95.084,nodc_R5906221_021.nc
"(1450, 1500]",1.7173,34.7461,2020-09-09 18:26:02.001968896,2020,9,9,18:26:02.001968,-55.792,95.084,nodc_R5906221_021.nc
"(1550, 1600]",1.6314,34.7439,2020-09-09 18:26:02.001968896,2020,9,9,18:26:02.001968,-55.792,95.084,nodc_R5906221_021.nc
"(1650, 1700]",1.5031,34.7396,2020-09-09 18:26:02.001968896,2020,9,9,18:26:02.001968,-55.792,95.084,nodc_R5906221_021.nc
"(1750, 1800]",1.4308,34.7361,2020-09-09 18:26:02.001968896,2020,9,9,18:26:02.001968,-55.792,95.084,nodc_R5906221_021.nc
"(1850, 1900]",1.3599,34.7338,2020-09-09 18:26:02.001968896,2020,9,9,18:26:02.001968,-55.792,95.084,nodc_R5906221_021.nc
"(1950, 2000]",1.2868,34.7298,2020-09-09 18:26:02.001968896,2020,9,9,18:26:02.001968,-55.792,95.084,nodc_R5906221_021.nc
"(0, 50]",11.38824,34.8858,2020-09-04 18:00:22.001931264,2020,9,4,18:00:22.001931,-39.799,101.389,nodc_R5906222_024.nc
"(50, 100]",11.391829,34.886475,2020-09-04 18:00:22.001931264,2020,9,4,18:00:22.001931,-39.799,101.389,nodc_R5906222_024.nc
"(100, 150]",11.369523,34.891167,2020-09-04 18:00:22.001931264,2020,9,4,18:00:22.001931,-39.799,101.389,nodc_R5906222_024.nc
"(150, 200]",11.363737,34.893345,2020-09-04 18:00:22.001931264,2020,9,4,18:00:22.001931,-39.799,101.389,nodc_R5906222_024.nc
"(200, 250]",11.2085905,34.873047,2020-09-04 18:00:22.001931264,2020,9,4,18:00:22.001931,-39.799,101.389,nodc_R5906222_024.nc
"(250, 300]",10.421663,34.769394,2020-09-04 18:00:22.001931264,2020,9,4,18:00:22.001931,-39.799,101.389,nodc_R5906222_024.nc
"(300, 350]",10.238783,34.74764,2020-09-04 18:00:22.001931264,2020,9,4,18:00:22.001931,-39.799,101.389,nodc_R5906222_024.nc
"(350, 400]",10.198553,34.752335,2020-09-04 18:00:22.001931264,2020,9,4,18:00:22.001931,-39.799,101.389,nodc_R5906222_024.nc
"(400, 450]",10.177819,34.757263,2020-09-04 18:00:22.001931264,2020,9,4,18:00:22.001931,-39.799,101.389,nodc_R5906222_024.nc
"(450, 500]",10.121981,34.755074,2020-09-04 18:00:22.001931264,2020,9,4,18:00:22.001931,-39.799,101.389,nodc_R5906222_024.nc
"(500, 550]",10.049176,34.75354,2020-09-04 18:00:22.001931264,2020,9,4,18:00:22.001931,-39.799,101.389,nodc_R5906222_024.nc
"(550, 600]",9.947011,34.74257,2020-09-04 18:00:22.001931264,2020,9,4,18:00:22.001931,-39.799,101.389,nodc_R5906222_024.nc
"(600, 650]",9.79225,34.722675,2020-09-04 18:00:22.001931264,2020,9,4,18:00:22.001931,-39.799,101.389,nodc_R5906222_024.nc
"(650, 700]",9.623808,34.70218,2020-09-04 18:00:22.001931264,2020,9,4,18:00:22.001931,-39.799,101.389,nodc_R5906222_024.nc
"(700, 750]",9.403611,34.675457,2020-09-04 18:00:22.001931264,2020,9,4,18:00:22.001931,-39.799,101.389,nodc_R5906222_024.nc
"(750, 800]",9.157727,34.644638,2020-09-04 18:00:22.001931264,2020,9,4,18:00:22.001931,-39.799,101.389,nodc_R5906222_024.nc
"(800, 850]",8.680061,34.591858,2020-09-04 18:00:22.001931264,2020,9,4,18:00:22.001931,-39.799,101.389,nodc_R5906222_024.nc
"(850, 900]",7.992842,34.528244,2020-09-04 18:00:22.001931264,2020,9,4,18:00:22.001931,-39.799,101.389,nodc_R5906222_024.nc
"(900, 950]",7.2192693,34.470207,2020-09-04 18:00:22.001931264,2020,9,4,18:00:22.001931,-39.799,101.389,nodc_R5906222_024.nc
"(950, 1000]",6.590461,34.42496,2020-09-04 18:00:22.001931264,2020,9,4,18:00:22.001931,-39.799,101.389,nodc_R5906222_024.nc
"(1050, 1100]",5.0273,34.3597,2020-09-04 18:00:22.001931264,2020,9,4,18:00:22.001931,-39.799,101.389,nodc_R5906222_024.nc
"(1150, 1200]",4.3122,34.3673,2020-09-04 18:00:22.001931264,2020,9,4,18:00:22.001931,-39.799,101.389,nodc_R5906222_024.nc
"(1250, 1300]",3.8431003,34.4059,2020-09-04 18:00:22.001931264,2020,9,4,18:00:22.001931,-39.799,101.389,nodc_R5906222_024.nc
"(1400, 1450]",3.4666,34.4446,2020-09-04 18:00:22.001931264,2020,9,4,18:00:22.001931,-39.799,101.389,nodc_R5906222_024.nc
"(1450, 1500]",3.3605,34.4776,2020-09-04 18:00:22.001931264,2020,9,4,18:00:22.001931,-39.799,101.389,nodc_R5906222_024.nc
"(1550, 1600]",3.1532,34.5305,2020-09-04 18:00:22.001931264,2020,9,4,18:00:22.001931,-39.799,101.389,nodc_R5906222_024.nc
"(1700, 1750]",2.9857,34.5674,2020-09-04 18:00:22.001931264,2020,9,4,18:00:22.001931,-39.799,101.389,nodc_R5906222_024.nc
"(0, 50]",10.6204815,28.590158,2020-09-08 11:15:30.001202176,2020,9,8,11:15:30.001202,-42.283,132.164,nodc_R5906223_018.nc
"(50, 100]",10.575157,28.567461,2020-09-08 11:15:30.001202176,2020,9,8,11:15:30.001202,-42.283,132.164,nodc_R5906223_018.nc
"(100, 150]",10.56121,28.547337,2020-09-08 11:15:30.001202176,2020,9,8,11:15:30.001202,-42.283,132.164,nodc_R5906223_018.nc
"(150, 200]",10.553233,28.601263,2020-09-08 11:15:30.001202176,2020,9,8,11:15:30.001202,-42.283,132.164,nodc_R5906223_018.nc
"(200, 250]",10.293657,28.621853,2020-09-08 11:15:30.001202176,2020,9,8,11:15:30.001202,-42.283,132.164,nodc_R5906223_018.nc
"(250, 300]",9.961496,28.575384,2020-09-08 11:15:30.001202176,2020,9,8,11:15:30.001202,-42.283,132.164,nodc_R5906223_018.nc
"(300, 350]",9.663214,28.535353,2020-09-08 11:15:30.001202176,2020,9,8,11:15:30.001202,-42.283,132.164,nodc_R5906223_018.nc
"(350, 400]",9.432833,28.517387,2020-09-08 11:15:30.001202176,2020,9,8,11:15:30.001202,-42.283,132.164,nodc_R5906223_018.nc
"(400, 450]",9.228323,28.491867,2020-09-08 11:15:30.001202176,2020,9,8,11:15:30.001202,-42.283,132.164,nodc_R5906223_018.nc
"(450, 500]",9.173004,28.488516,2020-09-08 11:15:30.001202176,2020,9,8,11:15:30.001202,-42.283,132.164,nodc_R5906223_018.nc
"(500, 550]",9.110646,28.479706,2020-09-08 11:15:30.001202176,2020,9,8,11:15:30.001202,-42.283,132.164,nodc_R5906223_018.nc
"(550, 600]",8.912896,28.45707,2020-09-08 11:15:30.001202176,2020,9,8,11:15:30.001202,-42.283,132.164,nodc_R5906223_018.nc
